,Date Flown,Aircraft,Type Of Traveller,Seat Type,Seat Comfort,Cabin Staff Service,Food & Beverages,Inflight Entertainment,Ground Service,Value For Money,Wifi & Connectivity,Recommended
2916,NaN,NaN,NaN,Economy Class,3,1,2,2,NaN,3,NaN,no
2917,NaN,NaN,NaN,Business Class,5,5,5,3,NaN,5,NaN,yes
2918,NaN,NaN,NaN,Economy Class,5,5,4,4,NaN,5,NaN,yes
2919,NaN,NaN,NaN,Business Class,2,4,2,1,NaN,1,NaN,yes
2920,NaN,NaN,NaN,Economy Class,1,5,5,4,NaN,3,NaN,no
2921,NaN,NaN,NaN,Economy Class,2,2,2,1,NaN,1,NaN,no
2922,NaN,NaN,NaN,Premium Economy,2,4,3,1,NaN,3,NaN,no
2923,NaN,NaN,NaN,Economy Class,1,1,1,3,NaN,2,NaN,no
2924,NaN,NaN,NaN,Business Class,3,4,4,5,NaN,4,NaN,yes
2925,NaN,NaN,NaN,Economy Class,4,3,2,2,NaN,4,NaN,no
2926,NaN,NaN,NaN,Economy Class,3,4,4,2,NaN,5,NaN,yes
2927,NaN,NaN,NaN,Economy Class,3,5,4,3,NaN,3,NaN,yes
2928,NaN,NaN,NaN,Business Class,2,4,4,4,NaN,3,NaN,yes
2929,NaN,NaN,NaN,First Class,4,5,4,4,NaN,5,NaN,yes
2930,NaN,NaN,NaN,Economy Class,2,1,3,4,NaN,2,NaN,no
2931,NaN,NaN,NaN,Economy Class,1,1,2,3,NaN,1,NaN,no
2932,NaN,NaN,NaN,Premium Economy,4,4,4,4,NaN,3,NaN,yes
2933,NaN,NaN,NaN,Economy Class,4,2,1,4,NaN,3,NaN,no
2934,NaN,NaN,NaN,Business Class,4,4,3,5,NaN,4,NaN,yes
2935,NaN,NaN,NaN,Economy Class,2,3,3,3,NaN,2,NaN,no
2936,NaN,NaN,NaN,First Class,5,5,5,3,NaN,4,NaN,yes
2937,NaN,NaN,NaN,Business Class,4,2,4,4,NaN,5,NaN,yes
2938,NaN,NaN,NaN,Business Class,4,5,4,4,NaN,5,NaN,yes
2939,NaN,NaN,NaN,Economy Class,1,2,1,1,NaN,1,NaN,no
2940,NaN,NaN,NaN,Business Class,5,5,3,3,NaN,5,NaN,yes
2941,NaN,NaN,NaN,Business Class,4,1,2,1,NaN,2,NaN,no
2942,NaN,NaN,NaN,Economy Class,3,1,1,1,NaN,1,NaN,no
2943,NaN,NaN,NaN,Business Class,1,2,1,1,NaN,2,NaN,no
2944,NaN,NaN,NaN,Premium Economy,4,1,3,4,NaN,4,NaN,no
2945,NaN,NaN,NaN,First Class,4,5,3,4,NaN,4,NaN,yes
2946,NaN,NaN,NaN,Economy Class,2,3,2,5,NaN,2,NaN,no
2947,NaN,NaN,NaN,Economy Class,1,2,4,2,NaN,3,NaN,no
2948,NaN,NaN,NaN,Economy Class,5,5,4,5,NaN,5,NaN,yes
2949,NaN,NaN,NaN,Business Class,4,4,4,4,NaN,4,NaN,yes
2950,NaN,NaN,NaN,Economy Class,3,3,4,1,NaN,3,NaN,yes
2951,NaN,NaN,NaN,Business Class,2,3,1,1,NaN,1,NaN,no
2952,NaN,NaN,NaN,Economy Class,2,2,1,1,NaN,2,NaN,no
2953,NaN,NaN,NaN,Business Class,3,2,2,3,NaN,2,NaN,no
2954,NaN,NaN,NaN,Business Class,1,4,1,1,NaN,1,NaN,no
2955,NaN,NaN,NaN,Economy Class,4,5,3,1,NaN,5,NaN,yes
2956,NaN,NaN,NaN,Business Class,1,3,2,3,NaN,2,NaN,no
2957,NaN,NaN,NaN,First Class,5,5,3,2,NaN,4,NaN,yes
2958,NaN,NaN,NaN,Business Class,3,3,1,2,NaN,1,NaN,no
2959,NaN,NaN,NaN,Business Class,4,5,5,3,NaN,5,NaN,yes
2960,NaN,NaN,NaN,Business Class,4,2,4,4,NaN,3,NaN,yes
2961,NaN,NaN,NaN,Premium Economy,2,1,1,1,NaN,3,NaN,no
2962,NaN,NaN,NaN,Business Class,5,5,5,5,NaN,4,NaN,yes
2963,NaN,NaN,NaN,Business Class,1,3,1,3,NaN,1,NaN,no
2964,NaN,NaN,NaN,Premium Economy,3,3,4,2,NaN,4,NaN,yes
2965,NaN,NaN,NaN,Business Class,5,5,3,5,NaN,5,NaN,yes
2966,NaN,NaN,NaN,Premium Economy,3,3,3,3,NaN,2,NaN,yes
2967,NaN,NaN,NaN,Business Class,5,5,5,5,NaN,5,NaN,yes
2968,NaN,NaN,NaN,Business Class,2,2,2,1,NaN,1,NaN,no
2969,NaN,NaN,NaN,Economy Class,3,4,3,2,NaN,2,NaN,no
2970,NaN,NaN,NaN,Business Class,5,5,5,4,NaN,5,NaN,yes
2971,NaN,NaN,NaN,Premium Economy,1,1,1,1,NaN,1,NaN,no
2972,NaN,NaN,NaN,First Class,3,4,1,1,NaN,1,NaN,no
2973,NaN,NaN,NaN,Premium Economy,3,3,4,3,NaN,3,NaN,yes
2974,NaN,NaN,NaN,First Class,1,4,4,2,NaN,3,NaN,no
2975,NaN,NaN,NaN,Economy Class,4,5,4,5,NaN,5,NaN,yes
2976,NaN,NaN,NaN,Business Class,4,5,4,3,NaN,5,NaN,yes
2977,NaN,NaN,NaN,Business Class,2,1,1,1,NaN,1,NaN,no
2978,NaN,NaN,NaN,Economy Class,4,5,5,5,NaN,4,NaN,yes
2979,NaN,NaN,NaN,Premium Economy,4,4,5,3,NaN,4,NaN,yes
2980,NaN,NaN,NaN,Business Class,1,1,1,2,NaN,1,NaN,no
2981,NaN,NaN,NaN,Business Class,5,2,1,3,NaN,5,NaN,yes
2982,NaN,NaN,NaN,First Class,4,5,5,5,NaN,5,NaN,yes
2983,NaN,NaN,NaN,Business Class,1,5,3,1,NaN,1,NaN,no
2984,NaN,NaN,NaN,Economy Class,2,1,1,1,NaN,3,NaN,no
2985,NaN,NaN,NaN,Economy Class,4,2,5,3,NaN,5,NaN,yes
2986,NaN,NaN,NaN,Economy Class,4,5,3,3,NaN,5,NaN,yes
2987,NaN,NaN,NaN,Economy Class,5,5,4,1,NaN,5,NaN,yes
2988,NaN,NaN,NaN,Economy Class,3,3,3,2,NaN,3,NaN,no
2989,NaN,NaN,NaN,First Class,1,5,4,2,NaN,2,NaN,no
2990,NaN,NaN,NaN,Economy Class,5,5,5,2,NaN,4,NaN,yes
2991,NaN,NaN,NaN,Business Class,2,5,2,1,NaN,3,NaN,yes
2992,NaN,NaN,NaN,Premium Economy,3,1,1,3,NaN,1,NaN,no
2993,NaN,NaN,NaN,Economy Class,5,5,4,3,NaN,5,NaN,yes
2994,NaN,NaN,NaN,Premium Economy,5,5,4,4,NaN,5,NaN,yes
2995,NaN,NaN,NaN,Premium Economy,3,4,2,3,NaN,3,NaN,no
2996,NaN,NaN,NaN,Premium Economy,5,5,4,1,NaN,5,NaN,yes
2997,NaN,NaN,NaN,Economy Class,5,5,5,1,NaN,5,NaN,yes
2998,NaN,NaN,NaN,Premium Economy,4,4,3,3,NaN,4,NaN,yes
2999,NaN,NaN,NaN,Economy Class,1,5,5,5,NaN,4,NaN,yes
3000,NaN,NaN,NaN,Economy Class,4,5,4,5,NaN,4,NaN,yes
3001,NaN,NaN,NaN,Economy Class,2,2,3,4,NaN,1,NaN,no
3002,NaN,NaN,NaN,Premium Economy,5,5,4,1,NaN,5,NaN,yes
3003,NaN,NaN,NaN,Economy Class,5,5,5,1,NaN,5,NaN,yes
3004,NaN,NaN,NaN,Business Class,3,3,3,1,NaN,4,NaN,yes
3005,NaN,NaN,NaN,First Class,5,5,5,5,NaN,5,NaN,yes
3006,NaN,NaN,NaN,Business Class,4,4,3,5,NaN,4,NaN,yes
3007,NaN,NaN,NaN,Economy Class,4,4,5,2,NaN,3,NaN,yes
3008,NaN,NaN,NaN,Business Class,1,1,1,3,NaN,2,NaN,no
3009,NaN,NaN,NaN,Economy Class,4,5,5,1,NaN,5,NaN,yes
3010,NaN,NaN,NaN,Business Class,4,3,2,4,NaN,3,NaN,yes
3011,NaN,NaN,NaN,Business Class,4,5,4,4,NaN,5,NaN,yes
3012,NaN,NaN,NaN,Economy Class,4,4,4,3,NaN,5,NaN,yes
3013,NaN,NaN,NaN,Economy Class,2,3,2,4,NaN,4,NaN,no
3014,NaN,NaN,NaN,Economy Class,3,1,1,1,NaN,3,NaN,no
3015,NaN,NaN,NaN,Business Class,4,4,3,1,NaN,4,NaN,yes
3016,NaN,NaN,NaN,Economy Class,3,3,2,1,NaN,3,NaN,no
3017,NaN,NaN,NaN,Economy Class,4,5,5,4,NaN,5,NaN,yes
3018,NaN,NaN,NaN,Business Class,4,5,5,5,NaN,5,NaN,yes
3019,NaN,NaN,NaN,Business Class,4,5,4,2,NaN,4,NaN,yes
3020,NaN,NaN,NaN,Business Class,4,4,3,3,NaN,4,NaN,yes
3021,NaN,NaN,NaN,First Class,5,5,5,5,NaN,5,NaN,yes
3022,NaN,NaN,NaN,Economy Class,1,1,2,1,NaN,2,NaN,no
3023,NaN,NaN,NaN,Business Class,3,4,2,2,NaN,3,NaN,yes
3024,NaN,NaN,NaN,Business Class,4,3,1,4,NaN,3,NaN,yes
3025,NaN,NaN,NaN,Business Class,3,4,3,3,NaN,4,NaN,yes
3026,NaN,NaN,NaN,Economy Class,5,5,4,3,NaN,4,NaN,yes
3027,NaN,NaN,NaN,Business Class,1,5,2,1,NaN,1,NaN,no
3028,NaN,NaN,NaN,Business Class,4,4,3,3,NaN,3,NaN,yes
3029,NaN,NaN,NaN,Economy Class,1,1,2,3,NaN,2,NaN,no
3030,NaN,NaN,NaN,Business Class,4,5,4,1,NaN,5,NaN,yes
3031,NaN,NaN,NaN,Economy Class,1,4,4,4,NaN,5,NaN,yes
3032,NaN,NaN,NaN,Economy Class,5,5,5,5,NaN,5,NaN,yes
3033,NaN,NaN,NaN,Business Class,1,4,4,4,NaN,1,NaN,yes
3034,NaN,NaN,NaN,Business Class,3,3,2,3,NaN,3,NaN,yes
3035,NaN,NaN,NaN,Economy Class,3,3,3,4,NaN,2,NaN,no
3036,NaN,NaN,NaN,Economy Class,3,2,1,5,NaN,2,NaN,no
3037,NaN,NaN,NaN,First Class,1,4,2,2,NaN,2,NaN,no
3038,NaN,NaN,NaN,Economy Class,2,2,3,2,NaN,3,NaN,no
3039,NaN,NaN,NaN,Business Class,3,3,3,3,NaN,4,NaN,yes
3040,NaN,NaN,NaN,Economy Class,4,5,4,1,NaN,4,NaN,yes
3041,NaN,NaN,NaN,Premium Economy,1,1,1,1,NaN,1,NaN,no
3042,NaN,NaN,NaN,Economy Class,5,5,5,5,NaN,5,NaN,yes
3043,NaN,NaN,NaN,Economy Class,5,5,5,1,NaN,5,NaN,yes
3044,NaN,NaN,NaN,Premium Economy,4,5,4,4,NaN,5,NaN,yes
3045,NaN,NaN,NaN,Economy Class,5,5,3,1,NaN,5,NaN,yes
3046,NaN,NaN,NaN,Business Class,5,5,4,4,NaN,5,NaN,yes
3047,NaN,NaN,NaN,Business Class,3,1,2,2,NaN,2,NaN,no
3048,NaN,NaN,NaN,Economy Class,3,1,1,1,NaN,3,NaN,no
3049,NaN,NaN,NaN,Business Class,5,5,5,3,NaN,4,NaN,yes
3050,NaN,NaN,NaN,Economy Class,2,3,1,1,NaN,2,NaN,no
3051,NaN,NaN,NaN,Business Class,2,5,4,2,NaN,4,NaN,yes
3052,NaN,NaN,NaN,Economy Class,2,1,1,2,NaN,2,NaN,no
3053,NaN,NaN,NaN,Premium Economy,5,5,2,5,NaN,5,NaN,yes
3054,NaN,NaN,NaN,Economy Class,3,3,1,3,NaN,2,NaN,no
3055,NaN,NaN,NaN,Business Class,2,1,1,4,NaN,3,NaN,no
3056,NaN,NaN,NaN,First Class,2,3,1,1,NaN,3,NaN,no
3057,NaN,NaN,NaN,Economy Class,3,3,3,1,NaN,3,NaN,no
3058,NaN,NaN,NaN,Economy Class,3,3,4,2,NaN,3,NaN,no
3059,NaN,NaN,NaN,Economy Class,4,1,2,1,NaN,1,NaN,no
3060,NaN,NaN,NaN,Economy Class,3,4,3,3,NaN,3,NaN,yes
3061,NaN,NaN,NaN,Premium Economy,1,1,1,1,NaN,1,NaN,no
3062,NaN,NaN,NaN,Economy Class,4,2,2,2,NaN,4,NaN,no
3063,NaN,NaN,NaN,Business Class,1,2,2,1,NaN,1,NaN,no
3064,NaN,NaN,NaN,Business Class,4,5,4,3,NaN,5,NaN,yes
3065,NaN,NaN,NaN,Economy Class,3,2,1,1,NaN,2,NaN,no
3066,NaN,NaN,NaN,Economy Class,4,5,4,1,NaN,4,NaN,yes
3067,NaN,NaN,NaN,Business Class,3,2,1,3,NaN,2,NaN,no
3068,NaN,NaN,NaN,Business Class,4,5,5,5,NaN,4,NaN,yes
3069,NaN,NaN,NaN,Business Class,3,1,1,2,NaN,1,NaN,no
3070,NaN,NaN,NaN,Business Class,1,1,1,1,NaN,1,NaN,no
3071,NaN,NaN,NaN,Economy Class,4,5,4,1,NaN,4,NaN,yes
3072,NaN,NaN,NaN,Business Class,4,2,3,2,NaN,3,NaN,no
3073,NaN,NaN,NaN,Economy Class,4,4,4,4,NaN,5,NaN,yes
3074,NaN,NaN,NaN,Business Class,5,5,5,3,NaN,5,NaN,yes
3075,NaN,NaN,NaN,Premium Economy,4,5,4,4,NaN,4,NaN,yes
3076,NaN,NaN,NaN,Economy Class,5,5,4,5,NaN,5,NaN,yes
3077,NaN,NaN,NaN,Business Class,3,3,3,2,NaN,2,NaN,no
3078,NaN,NaN,NaN,Economy Class,1,2,1,2,NaN,1,NaN,no
3079,NaN,NaN,NaN,Premium Economy,3,5,2,2,NaN,4,NaN,yes
3080,NaN,NaN,NaN,Economy Class,2,1,2,3,NaN,2,NaN,no
3081,NaN,NaN,NaN,Economy Class,1,1,1,2,NaN,1,NaN,no
3082,NaN,NaN,NaN,Business Class,4,5,5,3,NaN,5,NaN,yes
3083,NaN,NaN,NaN,Business Class,5,5,4,4,NaN,4,NaN,yes
3084,NaN,NaN,NaN,Economy Class,2,2,3,3,NaN,3,NaN,no
3085,NaN,NaN,NaN,Economy Class,5,5,4,5,NaN,5,NaN,yes
3086,NaN,NaN,NaN,Economy Class,2,3,1,1,NaN,4,NaN,no
3087,NaN,NaN,NaN,Economy Class,3,2,1,2,NaN,2,NaN,no
3088,NaN,NaN,NaN,Economy Class,5,5,3,N/A,NaN,5,NaN,yes
3089,NaN,NaN,NaN,Premium Economy,3,4,1,1,NaN,3,NaN,yes
3090,NaN,NaN,NaN,Business Class,4,3,4,1,NaN,3,NaN,no
3091,NaN,NaN,NaN,Business Class,3,2,4,1,NaN,1,NaN,no
3092,NaN,NaN,NaN,Business Class,1,1,1,1,NaN,1,NaN,no
3093,NaN,NaN,NaN,Premium Economy,5,5,5,5,NaN,5,NaN,yes
3094,NaN,NaN,NaN,Business Class,1,1,1,1,NaN,1,NaN,no
3095,NaN,NaN,NaN,Business Class,1,1,1,1,NaN,1,NaN,no
3096,NaN,NaN,NaN,Premium Economy,2,5,5,3,NaN,2,NaN,yes
3097,NaN,NaN,NaN,Business Class,3,2,3,3,NaN,3,NaN,no
3098,NaN,NaN,NaN,Economy Class,1,1,1,1,NaN,1,NaN,no
3099,NaN,NaN,NaN,Economy Class,3,5,5,4,NaN,5,NaN,yes
3100,NaN,NaN,NaN,Economy Class,3,5,5,4,NaN,5,NaN,yes
3101,NaN,NaN,NaN,Business Class,4,1,2,2,NaN,4,NaN,yes
3102,NaN,NaN,NaN,Business Class,4,5,5,2,NaN,5,NaN,yes
3103,NaN,NaN,NaN,Economy Class,4,5,3,1,NaN,3,NaN,yes
3104,NaN,NaN,NaN,Economy Class,2,4,2,4,NaN,1,NaN,no
3105,NaN,NaN,NaN,Economy Class,3,2,1,3,NaN,2,NaN,no
3106,NaN,NaN,NaN,Business Class,5,5,5,1,NaN,5,NaN,yes
3107,NaN,NaN,NaN,Business Class,4,5,4,4,NaN,4,NaN,yes
3108,NaN,NaN,NaN,Economy Class,1,1,1,1,NaN,1,NaN,no
3109,NaN,NaN,NaN,Economy Class,2,1,1,1,NaN,2,NaN,no
3110,NaN,NaN,NaN,Premium Economy,1,2,1,2,NaN,1,NaN,no
3111,NaN,NaN,NaN,Economy Class,3,1,2,2,NaN,1,NaN,no
3112,NaN,NaN,NaN,First Class,5,4,5,5,NaN,3,NaN,yes
3113,NaN,NaN,NaN,Business Class,1,1,1,1,NaN,1,NaN,no
3114,NaN,NaN,NaN,Economy Class,1,5,4,5,NaN,4,NaN,yes
3115,NaN,NaN,NaN,Economy Class,1,3,3,3,NaN,2,NaN,no
3116,NaN,NaN,NaN,Economy Class,4,5,4,5,NaN,5,NaN,yes
3117,NaN,NaN,NaN,Economy Class,5,5,4,1,NaN,3,NaN,yes
3118,NaN,NaN,NaN,Economy Class,2,2,1,2,NaN,1,NaN,no
3119,NaN,NaN,NaN,Economy Class,1,1,1,1,NaN,1,NaN,no
3120,NaN,NaN,NaN,Economy Class,3,4,1,1,NaN,3,NaN,no
3121,NaN,NaN,NaN,Economy Class,1,1,1,1,NaN,1,NaN,no
3122,NaN,NaN,NaN,Business Class,4,4,4,2,NaN,5,NaN,yes
3123,NaN,NaN,NaN,Business Class,2,2,1,1,NaN,2,NaN,no
3124,NaN,NaN,NaN,Economy Class,4,5,4,4,NaN,4,NaN,yes
3125,NaN,NaN,NaN,Economy Class,4,5,3,4,NaN,4,NaN,yes
3126,NaN,NaN,NaN,Economy Class,3,2,3,1,NaN,1,NaN,no
3127,NaN,NaN,NaN,Economy Class,3,4,2,5,NaN,5,NaN,yes
3128,NaN,NaN,NaN,Business Class,1,2,1,1,NaN,1,NaN,no
3129,NaN,NaN,NaN,Business Class,3,5,4,2,NaN,3,NaN,no
3130,NaN,NaN,NaN,Economy Class,2,2,3,1,NaN,4,NaN,no
3131,NaN,NaN,NaN,Premium Economy,2,1,1,1,NaN,2,NaN,no
3132,NaN,NaN,NaN,Business Class,2,3,3,1,NaN,1,NaN,no
3133,NaN,NaN,NaN,Business Class,3,4,4,1,NaN,3,NaN,yes
3134,NaN,NaN,NaN,Economy Class,1,2,1,2,NaN,2,NaN,no
3135,NaN,NaN,NaN,Economy Class,4,5,5,5,NaN,4,NaN,yes
3136,NaN,NaN,NaN,Economy Class,4,4,4,4,NaN,4,NaN,yes
3137,NaN,NaN,NaN,Premium Economy,3,1,1,2,NaN,2,NaN,no
3138,NaN,NaN,NaN,Premium Economy,3,4,4,2,NaN,3,NaN,yes
3139,NaN,NaN,NaN,Business Class,5,5,4,1,NaN,5,NaN,yes
3140,NaN,NaN,NaN,Business Class,4,5,5,5,NaN,4,NaN,yes
3141,NaN,NaN,NaN,Business Class,3,4,4,4,NaN,3,NaN,yes
3142,NaN,NaN,NaN,Business Class,3,3,3,1,NaN,1,NaN,no
3143,NaN,NaN,NaN,Economy Class,3,4,3,1,NaN,4,NaN,yes
3144,NaN,NaN,NaN,Business Class,3,5,4,1,NaN,4,NaN,yes
3145,NaN,NaN,NaN,Business Class,5,5,3,4,NaN,5,NaN,yes
3146,NaN,NaN,NaN,Business Class,5,5,5,5,NaN,5,NaN,yes
3147,NaN,NaN,NaN,Business Class,5,5,4,4,NaN,3,NaN,yes
3148,NaN,NaN,NaN,Economy Class,3,4,3,1,NaN,5,NaN,yes
3149,NaN,NaN,NaN,Business Class,4,2,1,1,NaN,2,NaN,no
3150,NaN,NaN,NaN,Economy Class,2,2,2,1,NaN,2,NaN,no
3151,NaN,NaN,NaN,Economy Class,3,5,4,5,NaN,4,NaN,yes
3152,NaN,NaN,NaN,Business Class,4,5,4,4,NaN,5,NaN,yes
3153,NaN,NaN,NaN,Economy Class,3,4,3,1,NaN,4,NaN,yes
3154,NaN,NaN,NaN,Economy Class,3,4,3,4,NaN,1,NaN,no
3155,NaN,NaN,NaN,Economy Class,4,4,3,4,NaN,4,NaN,yes
3156,NaN,NaN,NaN,Business Class,1,1,1,1,NaN,1,NaN,no
3157,NaN,NaN,NaN,Business Class,3,5,5,1,NaN,5,NaN,yes
3158,NaN,NaN,NaN,Economy Class,4,3,2,1,NaN,4,NaN,no
3159,NaN,NaN,NaN,Economy Class,3,5,1,1,NaN,4,NaN,no
3160,NaN,NaN,NaN,Business Class,4,5,5,1,NaN,5,NaN,yes
3161,NaN,NaN,NaN,Economy Class,3,5,5,3,NaN,4,NaN,yes
3162,NaN,NaN,NaN,Economy Class,1,1,1,1,NaN,1,NaN,no
3163,NaN,NaN,NaN,Economy Class,2,1,3,1,NaN,1,NaN,no
3164,NaN,NaN,NaN,Economy Class,4,5,5,5,NaN,4,NaN,yes
3165,NaN,NaN,NaN,Premium Economy,5,4,4,5,NaN,5,NaN,yes
3166,NaN,NaN,NaN,Business Class,5,5,5,5,NaN,5,NaN,yes
3167,NaN,NaN,NaN,Business Class,5,5,4,5,NaN,5,NaN,yes
3168,NaN,NaN,NaN,Business Class,2,3,3,3,NaN,3,NaN,no
3169,NaN,NaN,NaN,Economy Class,4,5,3,1,NaN,5,NaN,yes
3170,NaN,NaN,NaN,Premium Economy,2,1,1,2,NaN,1,NaN,no
3171,NaN,NaN,NaN,Premium Economy,1,1,2,1,NaN,1,NaN,no
3172,NaN,NaN,NaN,Economy Class,4,3,3,3,NaN,4,NaN,yes
3173,NaN,NaN,NaN,Business Class,1,2,2,3,NaN,1,NaN,no
3174,NaN,NaN,NaN,Economy Class,5,5,5,1,NaN,5,NaN,yes
3175,NaN,NaN,NaN,Economy Class,4,4,3,1,NaN,5,NaN,yes
3176,NaN,NaN,NaN,Business Class,1,5,5,1,NaN,1,NaN,no
3177,NaN,NaN,NaN,Economy Class,1,4,1,2,NaN,1,NaN,no
3178,NaN,NaN,NaN,Business Class,4,5,5,3,NaN,4,NaN,yes
3179,NaN,NaN,NaN,Economy Class,2,1,3,4,NaN,4,NaN,no
3180,NaN,NaN,NaN,Economy Class,3,5,2,1,NaN,4,NaN,yes
3181,NaN,NaN,NaN,Business Class,4,3,2,2,NaN,3,NaN,no
3182,NaN,NaN,NaN,Premium Economy,4,3,4,3,NaN,4,NaN,yes
3183,NaN,NaN,NaN,Business Class,1,2,2,1,NaN,1,NaN,no
3184,NaN,NaN,NaN,Business Class,2,5,2,4,NaN,3,NaN,yes
3185,NaN,NaN,NaN,Business Class,4,3,5,1,NaN,1,NaN,no
3186,NaN,NaN,NaN,Business Class,1,1,1,1,NaN,1,NaN,no
3187,NaN,NaN,NaN,Premium Economy,2,2,1,2,NaN,1,NaN,no
3188,NaN,NaN,NaN,Economy Class,2,1,1,1,NaN,2,NaN,no
3189,NaN,NaN,NaN,Business Class,4,5,5,5,NaN,5,NaN,yes
3190,NaN,NaN,NaN,Business Class,3,1,3,1,NaN,3,NaN,no
3191,NaN,NaN,NaN,Business Class,1,2,1,1,NaN,1,NaN,no
3192,NaN,NaN,NaN,Premium Economy,4,5,4,4,NaN,4,NaN,yes
3193,NaN,NaN,NaN,Economy Class,1,3,4,4,NaN,2,NaN,no
3194,NaN,NaN,NaN,Business Class,4,4,4,4,NaN,5,NaN,yes
3195,NaN,NaN,NaN,Business Class,1,3,2,1,NaN,1,NaN,no
3196,NaN,NaN,NaN,Economy Class,4,3,2,5,NaN,4,NaN,yes
3197,NaN,NaN,NaN,Economy Class,3,3,1,3,NaN,3,NaN,no
3198,NaN,NaN,NaN,First Class,4,4,4,3,NaN,3,NaN,yes
3199,NaN,NaN,NaN,Economy Class,2,4,2,2,NaN,3,NaN,yes
3200,NaN,NaN,NaN,First Class,4,4,4,3,NaN,3,NaN,yes
3201,NaN,NaN,NaN,Economy Class,2,4,2,2,NaN,3,NaN,yes
3202,NaN,NaN,NaN,First Class,4,5,5,3,NaN,2,NaN,no
3203,NaN,NaN,NaN,Business Class,2,2,1,1,NaN,1,NaN,no
3204,NaN,NaN,NaN,Business Class,5,5,5,4,NaN,5,NaN,yes
3205,NaN,NaN,NaN,Business Class,4,4,4,3,NaN,4,NaN,yes
3206,NaN,NaN,NaN,Economy Class,5,5,4,1,NaN,5,NaN,yes
3207,NaN,NaN,NaN,Business Class,4,5,4,3,NaN,5,NaN,yes
3208,NaN,NaN,NaN,Business Class,2,3,3,3,NaN,1,NaN,no
3209,NaN,NaN,NaN,Economy Class,1,2,1,2,NaN,1,NaN,no
3210,NaN,NaN,NaN,Economy Class,4,4,4,1,NaN,4,NaN,yes
3211,NaN,NaN,NaN,Business Class,2,2,1,2,NaN,1,NaN,no
3212,NaN,NaN,NaN,Economy Class,5,5,5,N/A,NaN,5,NaN,yes
3213,NaN,NaN,NaN,Economy Class,5,5,5,5,NaN,5,NaN,yes
3214,NaN,NaN,NaN,Economy Class,4,4,4,2,NaN,4,NaN,yes
3215,NaN,NaN,NaN,Business Class,4,4,4,3,NaN,4,NaN,yes
3216,NaN,NaN,NaN,Business Class,4,5,4,4,NaN,4,NaN,yes
3217,NaN,NaN,NaN,Business Class,2,4,4,4,NaN,3,NaN,no
3218,NaN,NaN,NaN,Premium Economy,1,1,1,3,NaN,1,NaN,no
3219,NaN,NaN,NaN,First Class,4,5,4,4,NaN,5,NaN,yes
3220,NaN,NaN,NaN,Business Class,2,4,4,2,NaN,4,NaN,yes
3221,NaN,NaN,NaN,Economy Class,2,1,1,1,NaN,1,NaN,no
3222,NaN,NaN,NaN,Business Class,3,5,3,2,NaN,2,NaN,no
3223,NaN,NaN,NaN,Business Class,3,3,4,1,NaN,3,NaN,yes
3224,NaN,NaN,NaN,Economy Class,3,3,1,1,NaN,2,NaN,no
3225,NaN,NaN,NaN,Business Class,1,5,1,3,NaN,2,NaN,no
3226,NaN,NaN,NaN,Business Class,5,5,5,4,NaN,4,NaN,yes
3227,NaN,NaN,NaN,Business Class,2,4,3,5,NaN,2,NaN,no
3228,NaN,NaN,NaN,Premium Economy,4,4,4,3,NaN,3,NaN,yes
3229,NaN,NaN,NaN,Economy Class,3,3,3,1,NaN,4,NaN,no
3230,NaN,NaN,NaN,Business Class,4,5,4,1,NaN,5,NaN,yes
3231,NaN,NaN,NaN,Economy Class,3,5,4,4,NaN,3,NaN,yes
3232,NaN,NaN,NaN,Business Class,4,3,3,4,NaN,5,NaN,yes
3233,NaN,NaN,NaN,Economy Class,1,1,1,1,NaN,1,NaN,no
3234,NaN,NaN,NaN,Economy Class,5,5,5,5,NaN,5,NaN,yes
3235,NaN,NaN,NaN,First Class,4,5,4,3,NaN,5,NaN,yes
3236,NaN,NaN,NaN,Business Class,2,2,1,1,NaN,2,NaN,no
3237,NaN,NaN,NaN,Economy Class,4,5,5,5,NaN,5,NaN,yes
3238,NaN,NaN,NaN,Economy Class,1,1,1,1,NaN,1,NaN,no
3239,NaN,NaN,NaN,Economy Class,5,5,4,1,NaN,5,NaN,yes
3240,NaN,NaN,NaN,Business Class,3,3,3,1,NaN,4,NaN,yes
3241,NaN,NaN,NaN,Business Class,4,4,3,4,NaN,4,NaN,yes
3242,NaN,NaN,NaN,Business Class,1,1,1,1,NaN,1,NaN,no
3243,NaN,NaN,NaN,Business Class,4,5,4,2,NaN,5,NaN,yes
3244,NaN,NaN,NaN,Economy Class,3,4,4,2,NaN,5,NaN,yes
3245,NaN,NaN,NaN,Economy Class,3,2,2,4,NaN,3,NaN,no
3246,NaN,NaN,NaN,Business Class,3,5,4,4,NaN,5,NaN,yes
3247,NaN,NaN,NaN,Business Class,4,5,3,2,NaN,5,NaN,yes
3248,NaN,NaN,NaN,Business Class,1,1,1,1,NaN,1,NaN,no
3249,NaN,NaN,NaN,Economy Class,3,3,3,1,NaN,4,NaN,yes
3250,NaN,NaN,NaN,Business Class,4,5,5,4,NaN,4,NaN,yes
3251,NaN,NaN,NaN,Economy Class,3,3,3,3,NaN,4,NaN,yes
3252,NaN,NaN,NaN,Business Class,5,5,5,5,NaN,5,NaN,yes
